1	1025.550316	909.433436	1079.86674	958.0697032	942.0739465	0.596572802	0.590135592	0.6597842031	0.7533124868	0.7252402652	5	8	1	1	1	3	7	topic5log.csv	equinox
1	1024.013288	918.1289874	1079.86674	958.0697032	942.0739465	0.564676524	0.601759153	0.6597842031	0.7533124868	0.7252402652	10	13	1	1	1	10	9	topic10log.csv	equinox
1	958.8676175	882.6575542	1079.86674	958.0697032	942.0739465	0.61387139	0.603085948	0.6597842031	0.7533124868	0.7252402652	14	17	1	1	1	14	13	topic15log.csv	equinox
1	932.3195247	866.5996503	1079.86674	958.0697032	942.0739465	0.572794691	0.612660691	0.6597842031	0.7533124868	0.7252402652	20	21	1	1	1	20	21	topic20log.csv	equinox
1	976.2258108	879.348144	1079.86674	958.0697032	942.0739465	0.589981056	0.621467588	0.6597842031	0.7533124868	0.7252402652	24	24	1	1	1	23	24	topic25log.csv	equinox
1	960.009808	873.4299609	1079.86674	958.0697032	942.0739465	0.701662565	0.699691033	0.6597842031	0.7533124868	0.7252402652	26	28	1	1	1	25	29	topic30log.csv	equinox
1	959.9396077	885.5877494	1079.86674	958.0697032	942.0739465	0.638863461	0.623642072	0.6597842031	0.7533124868	0.7252402652	11	27	1	1	1	31	38	topic35log.csv	equinox
1	891.851225	827.3449702	1079.86674	958.0697032	942.0739465	0.680621349	0.675866423	0.6597842031	0.7533124868	0.7252402652	38	39	1	1	1	26	25	topic40log.csv	equinox
1	895.8918599	823.3583281	1079.86674	958.0697032	942.0739465	0.630259718	0.614458286	0.6597842031	0.7533124868	0.7252402652	44	26	1	1	1	22	20	topic45log.csv	equinox
1	929.2163726	843.814659	1079.86674	958.0697032	942.0739465	0.617089626	0.609029538	0.6597842031	0.7533124868	0.7252402652	31	35	1	1	1	21	41	topic50log.csv	equinox
1	908.4817031	808.3859234	1079.86674	958.0697032	942.0739465	0.683425891	0.623960996	0.6597842031	0.7533124868	0.7252402652	53	57	1	1	1	5	12	topic55log.csv	equinox
1	856.6740792	773.0399376	1079.86674	958.0697032	942.0739465	0.654759188	0.617966494	0.6597842031	0.7533124868	0.7252402652	47	52	1	1	1	28	31	topic60log.csv	equinox
1	888.2097455	812.5751686	1079.86674	958.0697032	942.0739465	0.678902964	0.693370532	0.6597842031	0.7533124868	0.7252402652	48	64	1	1	1	27	48	topic65log.csv	equinox
1	902.0410083	816.1709121	1079.86674	958.0697032	942.0739465	0.659042675	0.64730046	0.6597842031	0.7533124868	0.7252402652	70	72	1	1	1	4	15	topic70log.csv	equinox
1	842.1389324	783.4590018	1079.86674	958.0697032	942.0739465	0.619785987	0.6353263	0.6597842031	0.7533124868	0.7252402652	35	43	1	1	1	41	38	topic75log.csv	equinox
1	885.5748849	803.0189675	1079.86674	958.0697032	942.0739465	0.63136147	0.665950661	0.6597842031	0.7533124868	0.7252402652	65	77	1	1	1	22	24	topic80log.csv	equinox
1	884.2142043	758.7998818	1079.86674	958.0697032	942.0739465	0.646894556	0.619641021	0.6597842031	0.7533124868	0.7252402652	35	86	1	1	1	77	20	topic85log.csv	equinox
1	861.5766373	793.1084814	1079.86674	958.0697032	942.0739465	0.662608829	0.666406928	0.6597842031	0.7533124868	0.7252402652	90	93	1	1	1	3	25	topic90log.csv	equinox
1	905.2564912	803.4784477	1079.86674	958.0697032	942.0739465	0.666203976	0.688905591	0.6597842031	0.7533124868	0.7252402652	18	29	1	1	1	34	22	topic95log.csv	equinox
1	849.7796875	734.7998152	1079.86674	958.0697032	942.0739465	0.645763825	0.647967302	0.6597842031	0.7533124868	0.7252402652	57	98	1	1	1	45	59	topic100log.csv	equinox
1	2705.253508	2292.568517	2717.720774	2307.713868	2458.7338	0.344917746	0.464239865	0.4897636966	0.5588579025	0.5558132177	5	2	1	1	1	5	1	topic5log.csv	jdt
1	2597.938878	2258.40925	2717.720774	2307.713868	2458.7338	0.356892659	0.490279605	0.4897636966	0.5588579025	0.5558132177	10	12	1	1	1	10	13	topic10log.csv	jdt
1	2533.837061	2213.751933	2717.720774	2307.713868	2458.7338	0.403238223	0.534127743	0.4897636966	0.5588579025	0.5558132177	15	17	1	1	1	12	14	topic15log.csv	jdt
1	2532.793793	2218.445079	2717.720774	2307.713868	2458.7338	0.494889526	0.55817098	0.4897636966	0.5588579025	0.5558132177	20	17	1	1	1	16	20	topic20log.csv	jdt
1	2522.481854	2236.247708	2717.720774	2307.713868	2458.7338	0.463605501	0.541520451	0.4897636966	0.5588579025	0.5558132177	25	16	1	1	1	23	15	topic25log.csv	jdt
1	2477.351196	2192.542468	2717.720774	2307.713868	2458.7338	0.516576991	0.545864513	0.4897636966	0.5588579025	0.5558132177	30	22	1	1	1	16	20	topic30log.csv	jdt
1	2482.35802	2187.040299	2717.720774	2307.713868	2458.7338	0.472422962	0.532207199	0.4897636966	0.5588579025	0.5558132177	35	38	1	1	1	14	17	topic35log.csv	jdt
1	2439.060849	2190.716412	2717.720774	2307.713868	2458.7338	0.486307128	0.549167725	0.4897636966	0.5588579025	0.5558132177	40	31	1	1	1	30	21	topic40log.csv	jdt
1	2473.827519	2186.704643	2717.720774	2307.713868	2458.7338	0.485193397	0.548951138	0.4897636966	0.5588579025	0.5558132177	44	17	1	1	1	44	47	topic45log.csv	jdt
1	2458.849754	2172.397646	2717.720774	2307.713868	2458.7338	0.474571384	0.553128911	0.4897636966	0.5588579025	0.5558132177	50	50	1	1	1	49	20	topic50log.csv	jdt
1	2387.79641	2161.139342	2717.720774	2307.713868	2458.7338	0.536062657	0.582498551	0.4897636966	0.5588579025	0.5558132177	54	58	1	1	1	41	42	topic55log.csv	jdt
1	2368.520084	2125.624945	2717.720774	2307.713868	2458.7338	0.541976208	0.545510378	0.4897636966	0.5588579025	0.5558132177	56	47	1	1	1	37	25	topic60log.csv	jdt
1	2382.357076	2112.742198	2717.720774	2307.713868	2458.7338	0.489555937	0.548144325	0.4897636966	0.5588579025	0.5558132177	57	58	1	1	1	54	14	topic65log.csv	jdt
1	2400.509607	2116.344878	2717.720774	2307.713868	2458.7338	0.500242618	0.539554742	0.4897636966	0.5588579025	0.5558132177	70	70	1	1	1	68	72	topic70log.csv	jdt
1	2343.614971	2115.069888	2717.720774	2307.713868	2458.7338	0.515756834	0.530718804	0.4897636966	0.5588579025	0.5558132177	65	64	1	1	1	57	26	topic75log.csv	jdt
1	2337.14659	2087.278676	2717.720774	2307.713868	2458.7338	0.492033859	0.558251045	0.4897636966	0.5588579025	0.5558132177	52	67	1	1	1	44	46	topic80log.csv	jdt
1	2295.749494	2093.860163	2717.720774	2307.713868	2458.7338	0.531829455	0.572947156	0.4897636966	0.5588579025	0.5558132177	71	71	1	1	1	71	85	topic85log.csv	jdt
1	2320.90842	2116.110306	2717.720774	2307.713868	2458.7338	0.560687908	0.604223996	0.4897636966	0.5588579025	0.5558132177	90	61	1	1	1	87	93	topic90log.csv	jdt
1	2391.519213	2138.519938	2717.720774	2307.713868	2458.7338	0.541139627	0.571963789	0.4897636966	0.5588579025	0.5558132177	60	63	1	1	1	84	26	topic95log.csv	jdt
1	2269.301969	2047.230006	2717.720774	2307.713868	2458.7338	0.584307209	0.574006484	0.4897636966	0.5588579025	0.5558132177	90	93	1	1	1	95	24	topic100log.csv	jdt
1	1115.303601	646.2804788	1180.45713	646.0402233	952.7315323	0.316407612	0.438557025	0.348844523	0.4194641057	0.4000879158	4	7	1	1	1	1	2	topic5log.csv	lucene
1	1082.296571	652.0585133	1180.45713	646.0402233	952.7315323	0.250935971	0.369968571	0.348844523	0.4194641057	0.4000879158	10	12	1	1	1	5	1	topic10log.csv	lucene
1	1048.179698	648.5374028	1180.45713	646.0402233	952.7315323	0.343526674	0.371039976	0.348844523	0.4194641057	0.4000879158	13	10	1	1	1	1	1	topic15log.csv	lucene
1	1024.962501	644.6837165	1180.45713	646.0402233	952.7315323	0.314872395	0.365330456	0.348844523	0.4194641057	0.4000879158	17	7	1	1	1	3	1	topic20log.csv	lucene
1	972.6300704	633.1432443	1180.45713	646.0402233	952.7315323	0.432615599	0.374615963	0.348844523	0.4194641057	0.4000879158	19	16	1	1	1	22	5	topic25log.csv	lucene
1	948.5185722	627.5502049	1180.45713	646.0402233	952.7315323	0.365576276	0.367737638	0.348844523	0.4194641057	0.4000879158	26	18	1	1	1	1	1	topic30log.csv	lucene
1	931.0026022	625.1491154	1180.45713	646.0402233	952.7315323	0.286881367	0.364259051	0.348844523	0.4194641057	0.4000879158	20	19	1	1	1	1	1	topic35log.csv	lucene
1	921.7746266	603.4946304	1180.45713	646.0402233	952.7315323	0.315187787	0.36824783	0.348844523	0.4194641057	0.4000879158	36	31	1	1	1	29	4	topic40log.csv	lucene
1	920.0231407	629.917201	1180.45713	646.0402233	952.7315323	0.341898695	0.369300683	0.348844523	0.4194641057	0.4000879158	14	19	1	1	1	1	1	topic45log.csv	lucene
1	884.5941609	617.9962916	1180.45713	646.0402233	952.7315323	0.343971933	0.364838815	0.348844523	0.4194641057	0.4000879158	28	11	1	1	1	43	1	topic50log.csv	lucene
1	875.8634069	619.1477414	1180.45713	646.0402233	952.7315323	0.336008288	0.367157873	0.348844523	0.4194641057	0.4000879158	51	35	1	1	1	41	1	topic55log.csv	lucene
1	892.8222117	619.8624002	1180.45713	646.0402233	952.7315323	0.374421162	0.366578109	0.348844523	0.4194641057	0.4000879158	22	30	1	1	1	32	1	topic60log.csv	lucene
1	840.9891278	562.0911667	1180.45713	646.0402233	952.7315323	0.40199476	0.371726417	0.348844523	0.4194641057	0.4000879158	62	54	1	1	1	31	6	topic65log.csv	lucene
1	844.3534531	607.2496523	1180.45713	646.0402233	952.7315323	0.369685646	0.380098216	0.348844523	0.4194641057	0.4000879158	48	31	1	1	1	52	58	topic70log.csv	lucene
1	962.9587384	635.7264067	1180.45713	646.0402233	952.7315323	0.42156297	0.36591022	0.348844523	0.4194641057	0.4000879158	18	11	1	1	1	69	1	topic75log.csv	lucene
1	898.176558	628.321712	1180.45713	646.0402233	952.7315323	0.326685676	0.361939993	0.348844523	0.4194641057	0.4000879158	45	36	1	1	1	9	1	topic80log.csv	lucene
1	808.1058684	582.2901993	1180.45713	646.0402233	952.7315323	0.40856697	0.366578109	0.348844523	0.4194641057	0.4000879158	33	39	1	1	1	32	1	topic85log.csv	lucene
1	882.692196	627.1277304	1180.45713	646.0402233	952.7315323	0.416085355	0.367157873	0.348844523	0.4194641057	0.4000879158	40	32	1	1	1	40	1	topic90log.csv	lucene
1	792.5409882	580.763733	1180.45713	646.0402233	952.7315323	0.423603741	0.368897166	0.348844523	0.4194641057	0.4000879158	84	37	1	1	1	83	1	topic95log.csv	lucene
1	824.6905264	595.0445149	1180.45713	646.0402233	952.7315323	0.356049586	0.367157873	0.348844523	0.4194641057	0.4000879158	99	38	1	1	1	44	1	topic100log.csv	lucene
1	2161.322725	1955.951911	2163.370255	2034.807526	2198.885712	0.284916177	0.361493197	0.407894157	0.3455581717	0.2435980874	5	8	1	1	1	4	5	topic5log.csv	mylyn
1	2101.833824	1919.695289	2163.370255	2034.807526	2198.885712	0.425641869	0.463121082	0.4575855424	0.3715975403	0.29280244	8	6	1	1	1	3	9	topic10log.csv	mylyn
1	2090.535848	1920.681518	2163.370255	2034.807526	2198.885712	0.464128265	0.470164609	0.4575855424	0.3715975403	0.29280244	10	8	1	1	1	5	7	topic15log.csv	mylyn
1	2052.894108	1905.852411	2163.370255	2034.807526	2198.885712	0.459125179	0.475739366	0.4575855424	0.3715975403	0.29280244	20	22	1	1	1	9	14	topic20log.csv	mylyn
1	2018.477513	1885.272957	2163.370255	2034.807526	2198.885712	0.495247638	0.482043198	0.4575855424	0.3715975403	0.29280244	24	27	1	1	1	15	24	topic25log.csv	mylyn
1	2064.632811	1899.681717	2163.370255	2034.807526	2198.885712	0.488412694	0.490040797	0.4575855424	0.3715975403	0.29280244	30	10	1	1	1	4	6	topic30log.csv	mylyn
1	2037.836657	1897.105881	2163.370255	2034.807526	2198.885712	0.428375654	0.472555584	0.4575855424	0.3715975403	0.29280244	34	8	1	1	1	5	4	topic35log.csv	mylyn
1	2005.660973	1870.346311	2163.370255	2034.807526	2198.885712	0.429322967	0.446653674	0.4575855424	0.3715975403	0.29280244	27	29	1	1	1	6	4	topic40log.csv	mylyn
1	2005.772007	1876.924939	2163.370255	2034.807526	2198.885712	0.451734014	0.468971052	0.4575855424	0.3715975403	0.29280244	19	10	1	1	1	4	3	topic45log.csv	mylyn
1	2014.519805	1894.56162	2163.370255	2034.807526	2198.885712	0.449743788	0.473424678	0.4575855424	0.3715975403	0.29280244	50	29	1	1	1	2	3	topic50log.csv	mylyn
1	1972.770563	1843.397542	2163.370255	2034.807526	2198.885712	0.426231888	0.4541781	0.4575855424	0.3715975403	0.29280244	28	28	1	1	1	6	3	topic55log.csv	mylyn
1	1970.088606	1845.183346	2163.370255	2034.807526	2198.885712	0.444915486	0.465701326	0.4575855424	0.3715975403	0.29280244	58	63	1	1	1	46	3	topic60log.csv	mylyn
1	2008.912427	1882.905324	2163.370255	2034.807526	2198.885712	0.432005571	0.46137903	0.4575855424	0.3715975403	0.29280244	64	36	1	1	1	5	3	topic65log.csv	mylyn
1	1974.6449	1851.773974	2163.370255	2034.807526	2198.885712	0.44099587	0.457655444	0.4575855424	0.3715975403	0.29280244	28	30	1	1	1	53	10	topic70log.csv	mylyn
1	1979.653166	1849.155427	2163.370255	2034.807526	2198.885712	0.429712128	0.469032855	0.4575855424	0.3715975403	0.29280244	28	29	1	1	1	4	4	topic75log.csv	mylyn
1	1928.601771	1825.665281	2163.370255	2034.807526	2198.885712	0.447440688	0.452312445	0.4575855424	0.3715975403	0.29280244	74	80	1	1	1	11	10	topic80log.csv	mylyn
1	1919.414418	1796.798515	2163.370255	2034.807526	2198.885712	0.426800662	0.460568841	0.4575855424	0.3715975403	0.29280244	85	88	1	1	1	1	3	topic85log.csv	mylyn
1	1939.527197	1815.180725	2163.370255	2034.807526	2198.885712	0.438784508	0.459043098	0.4575855424	0.3715975403	0.29280244	75	86	1	1	1	4	3	topic90log.csv	mylyn
1	1971.103175	1852.862145	2163.370255	2034.807526	2198.885712	0.447179959	0.465357551	0.4575855424	0.3715975403	0.29280244	75	72	1	1	1	1	4	topic95log.csv	mylyn
1	1976.628178	1846.543317	2163.370255	2034.807526	2198.885712	0.417384507	0.457239244	0.4575855424	0.3715975403	0.29280244	40	42	1	1	1	1	4	topic100log.csv	mylyn
1	3881.16017	2745.048285	3984.950514	2873.849102	3797.9697	0.301704435	0.296685871	0.3885053847	0.37952521	0.367200549	5	8	1	1	1	3	1	topic5log.csv	pde
1	3800.237619	2684.377149	3984.950514	2873.849102	3797.9697	0.338325118	0.329665351	0.3885053847	0.37952521	0.367200549	10	13	1	1	1	10	13	topic10log.csv	pde
1	3758.916138	2628.302267	3984.950514	2873.849102	3797.9697	0.352188384	0.340028528	0.3885053847	0.37952521	0.367200549	15	18	1	1	1	9	17	topic15log.csv	pde
1	3763.205701	2606.696914	3984.950514	2873.849102	3797.9697	0.357769793	0.357541037	0.3885053847	0.37952521	0.367200549	20	23	1	1	1	7	16	topic20log.csv	pde
1	3771.574349	2669.607698	3984.950514	2873.849102	3797.9697	0.307280617	0.336942129	0.3885053847	0.37952521	0.367200549	25	28	1	1	1	6	24	topic25log.csv	pde
1	3741.53178	2609.257871	3984.950514	2873.849102	3797.9697	0.353179393	0.371754071	0.3885053847	0.37952521	0.367200549	30	23	1	1	1	7	22	topic30log.csv	pde
1	3690.65934	2582.408035	3984.950514	2873.849102	3797.9697	0.358919202	0.340541922	0.3885053847	0.37952521	0.367200549	35	22	1	1	1	7	37	topic35log.csv	pde
1	3670.371394	2573.086938	3984.950514	2873.849102	3797.9697	0.370613908	0.355248249	0.3885053847	0.37952521	0.367200549	40	43	1	1	1	25	25	topic40log.csv	pde
1	3603.666424	2537.990126	3984.950514	2873.849102	3797.9697	0.375381604	0.383899454	0.3885053847	0.37952521	0.367200549	42	44	1	1	1	7	21	topic45log.csv	pde
1	3568.599624	2545.034017	3984.950514	2873.849102	3797.9697	0.372334203	0.369969049	0.3885053847	0.37952521	0.367200549	50	32	1	1	1	13	22	topic50log.csv	pde
1	3610.981137	2557.271663	3984.950514	2873.849102	3797.9697	0.339290397	0.339646195	0.3885053847	0.37952521	0.367200549	55	58	1	1	1	10	58	topic55log.csv	pde
1	3527.329265	2532.131779	3984.950514	2873.849102	3797.9697	0.374930123	0.379074669	0.3885053847	0.37952521	0.367200549	59	57	1	1	1	12	55	topic60log.csv	pde
1	3553.686701	2513.692953	3984.950514	2873.849102	3797.9697	0.370719643	0.354869133	0.3885053847	0.37952521	0.367200549	65	67	1	1	1	10	25	topic65log.csv	pde
1	3513.226659	2499.207717	3984.950514	2873.849102	3797.9697	0.385364458	0.35268811	0.3885053847	0.37952521	0.367200549	70	72	1	1	1	18	63	topic70log.csv	pde
1	3447.319305	2481.298628	3984.950514	2873.849102	3797.9697	0.357598126	0.336351544	0.3885053847	0.37952521	0.367200549	75	59	1	1	1	9	14	topic75log.csv	pde
1	3519.844794	2462.598134	3984.950514	2873.849102	3797.9697	0.352766506	0.374515628	0.3885053847	0.37952521	0.367200549	79	81	1	1	1	30	59	topic80log.csv	pde
1	3493.82459	2506.23866	3984.950514	2873.849102	3797.9697	0.352278037	0.382173531	0.3885053847	0.37952521	0.367200549	78	70	1	1	1	10	87	topic85log.csv	pde
1	3430.768087	2495.289339	3984.950514	2873.849102	3797.9697	0.379000294	0.359206253	0.3885053847	0.37952521	0.367200549	90	80	1	1	1	10	40	topic90log.csv	pde
1	3414.187215	2477.168304	3984.950514	2873.849102	3797.9697	0.3993021	0.391022655	0.3885053847	0.37952521	0.367200549	94	89	1	1	1	11	36	topic95log.csv	pde
1	3330.933222	2481.796038	3984.950514	2873.849102	3797.9697	0.352068981	0.37746815	0.3885053847	0.37952521	0.367200549	95	99	1	1	1	13	46	topic100log.csv	pde
